timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel consumed,Fuel Efficiency (L/100KM),Road Type
2025-09-04T14:54:25.662749,766.75,0,12.15686275,3.56,1.960784314,26,1.5625,0.78125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:28.248922,813.75,0,13.33333333,5.61,1.960784314,24,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:29.621231,898.75,0,12.15686275,3.69,1.960784314,24,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:30.276328,898.75,0,12.15686275,3.69,1.960784314,24,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:30.929292,775.25,0,12.15686275,3.56,1.960784314,26,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:31.768359,775.25,0,12.15686275,3.56,1.960784314,26,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:32.423482,789.25,0,12.15686275,3.47,1.960784314,26,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:33.073883,789.25,0,12.15686275,3.47,1.960784314,26,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:33.724366,739.5,0,12.15686275,3.44,1.568627451,26,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:34.556209,739.5,0,12.15686275,3.44,1.568627451,26,-3.125,3.90625,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:35.211317,753.5,0,12.15686275,3.5,1.568627451,26,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:36.317480,753.5,0,12.15686275,3.5,1.568627451,26,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:36.972627,764.25,0,12.15686275,3.54,1.960784314,27,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:37.799084,764.25,0,12.15686275,3.54,1.960784314,27,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:38.451664,760.75,0,12.15686275,3.42,1.960784314,27,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:39.105117,760.75,0,12.15686275,3.42,1.960784314,27,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:39.760224,752.75,0,12.15686275,3.46,1.568627451,26,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:40.595906,752.75,0,12.15686275,3.46,1.568627451,26,-3.90625,3.125,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:41.249922,1041,0,11.76470588,3.22,1.568627451,26,-2.34375,4.6875,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:42.353195,1041,0,11.76470588,3.22,1.568627451,26,-2.34375,4.6875,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:43.007810,1011.75,0,19.21568627,21.87,11.37254902,55,-2.34375,4.6875,15.625,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:54:43.835992,1011.75,0,19.21568627,21.87,11.37254902,55,-2.34375,4.6875,15.625,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:54:44.486736,1722,16,21.96078431,29.64,11.37254902,55,-2.34375,4.6875,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:54:45.141795,1722,16,21.96078431,29.64,11.37254902,55,-2.34375,4.6875,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:54:45.795786,2938.25,26,24.70588235,44.33,14.90196078,34,-2.34375,4.6875,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:54:46.623778,2938.25,26,24.70588235,44.33,14.90196078,34,-2.34375,4.6875,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:54:47.278885,2547,33,26.2745098,48.14,14.90196078,34,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:48.380919,2547,33,26.2745098,48.14,14.90196078,34,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:49.035291,2776.25,43,22.74509804,36.16,22.35294118,79,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:49.867045,2776.25,43,22.74509804,36.16,22.35294118,79,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:50.518912,2879.25,52,23.52941176,33.88,22.35294118,79,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:51.174027,2879.25,52,23.52941176,33.88,22.35294118,79,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:51.825753,2373,55,24.31372549,40.97,21.96078431,79,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:52.655495,2373,55,24.31372549,40.97,21.96078431,79,-5.46875,2.34375,7.03125,3.90625,Normal,0.3332,9.8,Main
2025-09-04T14:54:53.310573,2688.5,61,16.47058824,12.88,21.96078431,79,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:54.432911,2688.5,61,16.47058824,12.88,21.96078431,79,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:55.083167,2014,65,22.35294118,31.04,15.29411765,67,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:55.923850,2014,65,22.35294118,31.04,15.29411765,67,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:56.578425,1556.5,68,15.29411765,11.28,15.29411765,67,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:57.233524,1556.5,68,15.29411765,11.28,15.29411765,67,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:57.888636,1673.5,69,15.29411765,12.75,7.450980392,42,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:58.724619,1673.5,69,15.29411765,12.75,7.450980392,42,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:54:59.375514,1732.25,72,18.03921569,19.44,7.450980392,42,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:00.476041,1732.25,72,18.03921569,19.44,7.450980392,42,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:01.129342,1821,75,16.8627451,15.32,7.450980392,38,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:01.970639,1821,75,16.8627451,15.32,7.450980392,38,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:02.625731,1871.25,77,17.25490196,16.47,7.450980392,38,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:03.280037,1871.25,77,17.25490196,16.47,7.450980392,38,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:03.933513,1904.5,79,16.07843137,13.06,6.666666667,31,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:04.762965,1904.5,79,16.07843137,13.06,6.666666667,31,1.5625,0.78125,1.5625,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:05.418037,1929.75,80,14.50980392,9.24,6.666666667,31,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:06.528545,1929.75,80,14.50980392,9.24,6.666666667,31,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:07.183642,1950.5,81,14.11764706,8.56,4.31372549,22,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:08.018841,1950.5,81,14.11764706,8.56,4.31372549,22,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:08.673947,1957.25,81,15.68627451,12.22,4.31372549,22,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:09.329037,1957.25,81,15.68627451,12.22,4.31372549,22,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:09.984120,1973.75,82,15.68627451,11.91,5.882352941,28,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:10.811844,1973.75,82,15.68627451,11.91,5.882352941,28,1.5625,0.78125,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:11.466916,2000.75,83,15.29411765,11.61,5.882352941,28,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:12.571494,2000.75,83,15.29411765,11.61,5.882352941,28,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:13.224711,1977.5,83,14.11764706,8.52,4.31372549,22,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:14.062497,1977.5,83,14.11764706,8.52,4.31372549,22,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:14.717048,1950.5,81,14.11764706,8.31,4.31372549,22,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:15.372133,1950.5,81,14.11764706,8.31,4.31372549,22,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:16.027200,1914.25,79,16.07843137,13.59,7.450980392,35,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:16.855379,1914.25,79,16.07843137,13.59,7.450980392,35,3.90625,2.34375,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:17.509322,1901.25,79,16.8627451,15.26,7.450980392,35,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:18.626067,1901.25,79,16.8627451,15.26,7.450980392,35,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:19.281193,1900,79,19.21568627,22.58,12.15686275,55,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:20.107250,1900,79,19.21568627,22.58,12.15686275,55,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:20.762353,1915,79,19.21568627,22.35,12.15686275,55,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:21.416971,1915,79,19.21568627,22.35,12.15686275,55,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:22.068164,1903.75,78,16.07843137,13.49,5.490196078,26,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:22.903009,1903.75,78,16.07843137,13.49,5.490196078,26,5.46875,3.90625,1.5625,0,Normal,0.3332,9.8,Main
2025-09-04T14:55:23.557536,1792.5,74,13.7254902,7.45,5.490196078,26,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:24.905472,1792.5,74,13.7254902,7.45,3.529411765,25,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:25.557229,1020.75,60,12.15686275,3.81,3.529411765,25,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:26.212316,1020.75,60,12.15686275,3.81,3.529411765,25,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:26.867398,808.75,50,12.54901961,4.29,2.352941176,30,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:27.747309,808.75,50,12.54901961,4.29,2.352941176,30,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:28.402354,858,41,12.15686275,3.82,2.352941176,30,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:29.053696,858,41,12.15686275,3.82,2.352941176,30,0,0,2.34375,-0.78125,Normal,0.3332,9.8,Main
2025-09-04T14:55:29.708717,768.25,32,11.76470588,3.2,1.960784314,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:31.089179,781.75,23,12.15686275,3.52,1.960784314,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:31.744281,781.75,23,12.15686275,3.52,1.960784314,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:32.397512,760,18,12.15686275,3.52,1.568627451,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:33.226515,760,18,12.15686275,3.52,1.568627451,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:33.876723,782,14,12.15686275,3.46,1.568627451,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:34.529166,782,14,12.15686275,3.46,1.568627451,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:35.183337,742.5,8,12.15686275,3.44,1.568627451,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:36.016816,742.5,8,12.15686275,3.44,1.568627451,27,1.5625,-2.34375,10.9375,1.5625,Normal,0.3332,9.8,Main
2025-09-04T14:55:36.671294,769.25,0,12.15686275,3.49,1.568627451,27,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:37.783969,769.25,0,12.15686275,3.49,1.568627451,27,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:38.439053,775,0,12.15686275,3.44,1.568627451,26,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:39.270048,775,0,12.15686275,3.44,1.568627451,26,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:39.924976,760.75,0,12.15686275,3.52,1.568627451,26,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:40.576767,760.75,0,12.15686275,3.52,1.568627451,26,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:41.227683,765.5,0,12.15686275,3.52,1.568627451,27,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:42.075233,765.5,0,12.15686275,3.52,1.568627451,27,3.125,1.5625,14.0625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:42.728873,761.5,0,12.15686275,3.52,1.568627451,27,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:43.827620,761.5,0,12.15686275,3.52,1.568627451,27,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:44.479102,756.5,0,12.15686275,3.49,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:45.309572,756.5,0,12.15686275,3.49,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:45.964669,755.75,0,12.15686275,3.41,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:46.617662,755.75,0,12.15686275,3.41,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:47.272741,749.75,0,12.15686275,3.46,1.960784314,27,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:48.101695,749.75,0,12.15686275,3.46,1.960784314,27,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:48.753508,748.75,0,12.15686275,3.51,1.960784314,27,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:49.853264,748.75,0,12.15686275,3.51,1.960784314,27,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:50.508366,756.25,0,12.15686275,3.46,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:51.357403,756.25,0,12.15686275,3.46,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:52.009665,756.5,0,12.15686275,3.51,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:52.660129,756.5,0,12.15686275,3.51,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:53.310875,753.75,0,12.15686275,3.48,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:54.134418,753.75,0,12.15686275,3.48,1.960784314,26,0,0,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:54.787746,741.5,0,12.15686275,3.47,1.960784314,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:55.890444,741.5,0,12.15686275,3.47,1.960784314,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:56.545533,743.75,0,12.15686275,3.51,1.960784314,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:57.381390,743.75,0,12.15686275,3.51,1.960784314,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:58.033970,738.25,0,12.15686275,3.45,1.960784314,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:58.686765,738.25,0,12.15686275,3.45,1.960784314,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:55:59.341834,746.5,0,12.15686275,3.47,1.568627451,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:00.178239,746.5,0,12.15686275,3.47,1.568627451,26,-1.5625,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:00.831193,752.25,0,12.15686275,3.46,1.568627451,26,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:01.934529,752.25,0,12.15686275,3.46,1.568627451,26,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:02.589604,754.25,0,12.15686275,3.5,1.568627451,27,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:03.425008,754.25,0,12.15686275,3.5,1.568627451,27,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:04.078542,1149.25,0,20.78431373,24.84,1.568627451,27,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:04.729351,1149.25,0,20.78431373,24.84,1.568627451,27,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:05.384057,1586.5,15,22.35294118,30.29,16.07843137,71,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:06.214291,1586.5,15,22.35294118,30.29,16.07843137,71,-0.78125,-0.78125,15.625,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:56:06.867397,3043.75,27,18.82352941,17.67,16.07843137,71,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:07.982902,3043.75,27,18.82352941,17.67,16.07843137,71,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:08.634077,2413,32,24.70588235,40.53,21.17647059,76,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:09.468780,2413,32,24.70588235,40.53,21.17647059,76,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:10.121001,3163.75,42,16.8627451,15.28,21.17647059,76,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:10.775250,3163.75,42,16.8627451,15.28,21.17647059,76,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:11.427642,2425.75,43,21.96078431,33,16.8627451,65,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:12.261646,2425.75,43,21.96078431,33,16.8627451,65,0,0,8.59375,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:12.916752,2661,47,15.68627451,12.15,16.8627451,65,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:56:14.023068,2661,47,15.68627451,12.15,16.8627451,65,0,0,3.90625,3.125,Normal,0.3332,9.8,Main
